Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s),Autoencoder Accuracy,FastICA Accuracy,FeatureAgglomeration Accuracy,LLE Accuracy,NMF Accuracy,RandomProjection Accuracy,VAE Accuracy,tSNE Accuracy,Autoencoder MethodTime(s),FastICA MethodTime(s),FeatureAgglomeration MethodTime(s),LLE MethodTime(s),NMF MethodTime(s),RandomProjection MethodTime(s),VAE MethodTime(s),tSNE MethodTime(s),LSH Accuracy,LSH MethodTime(s)
200,0.05,70,35,3,0.116111111,0.153333333,0.261111111,0.118333333,0.106111111,0.14,umap,21.96436225,0.008641888,2.195799073,0.226586188,0.209885273,7.086868906,0.1061111111111111,0.1477777777777777,0.1261111111111111,0.1505555555555555,0.1422222222222222,0.1305555555555555,0.1522222222222222,0.1544444444444444,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.02,0.0011273
200,0.05,70,35,6,0.101388889,0.148055556,0.255277778,0.125,0.081944444,0.156111111,umap,21.96436225,0.008641888,2.195799073,0.226586188,0.209885273,7.086868906,0.0858333333333333,0.1463888888888889,0.1061111111111111,0.1194444444444444,0.1347222222222222,0.1025,0.1333333333333333,0.1622222222222222,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.027222222,0.0011273
200,0.05,70,35,10,0.107333333,0.175166667,0.242,0.123166667,0.076833333,0.1845,umap,21.96436225,0.008641888,2.195799073,0.226586188,0.209885273,7.086868906,0.0963333333333333,0.1696666666666666,0.1075,0.1013333333333333,0.1493333333333333,0.1056666666666666,0.1433333333333333,0.173,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.037,0.0011273
200,0.05,70,35,15,0.124111111,0.194444444,0.240666667,0.130777778,0.079666667,0.216777778,umap,21.96436225,0.008641888,2.195799073,0.226586188,0.209885273,7.086868906,0.1104444444444444,0.19,0.1194444444444444,0.0883333333333333,0.1694444444444444,0.1228888888888889,0.1666666666666666,0.1808888888888888,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.054,0.0011273
200,0.05,70,50,1,0.256666667,0.266666667,0.251666667,0.238333333,0.235,0.223333333,pca,20.48742883,0.009635571,2.185836178,0.367654973,0.187835348,7.356888856,0.2433333333333333,0.275,0.255,0.2683333333333333,0.27,0.265,0.2616666666666666,0.1316666666666666,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.006666667,0.0011273
200,0.05,70,50,3,0.117777778,0.153333333,0.261111111,0.118333333,0.106111111,0.14,umap,20.48742883,0.009635571,2.185836178,0.367654973,0.187835348,7.356888856,0.1061111111111111,0.1477777777777777,0.1261111111111111,0.1505555555555555,0.1422222222222222,0.1305555555555555,0.1522222222222222,0.1544444444444444,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.02,0.0011273
200,0.05,70,50,6,0.101388889,0.148055556,0.255277778,0.125,0.081944444,0.156111111,umap,20.48742883,0.009635571,2.185836178,0.367654973,0.187835348,7.356888856,0.0858333333333333,0.1463888888888889,0.1061111111111111,0.1194444444444444,0.1347222222222222,0.1025,0.1333333333333333,0.1622222222222222,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.027222222,0.0011273
200,0.05,70,50,10,0.107,0.175166667,0.242,0.123166667,0.076833333,0.1845,umap,20.48742883,0.009635571,2.185836178,0.367654973,0.187835348,7.356888856,0.0963333333333333,0.1696666666666666,0.1075,0.1013333333333333,0.1493333333333333,0.1056666666666666,0.1433333333333333,0.173,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.037,0.0011273
200,0.05,70,50,15,0.123666667,0.194444444,0.240666667,0.130777778,0.079666667,0.216777778,umap,20.48742883,0.009635571,2.185836178,0.367654973,0.187835348,7.356888856,0.1104444444444444,0.19,0.1194444444444444,0.0883333333333333,0.1694444444444444,0.1228888888888889,0.1666666666666666,0.1808888888888888,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.054,0.0011273
200,0.05,70,10000,1,0.253333333,0.266666667,0.251666667,0.238333333,0.235,0.223333333,pca,23.83987215,0.007398509,2.145976455,0.226517675,0.25526027,6.31961491,0.2433333333333333,0.275,0.255,0.2683333333333333,0.27,0.265,0.2616666666666666,0.1316666666666666,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.006666667,0.0011273
200,0.05,70,10000,3,0.115,0.153333333,0.261111111,0.118333333,0.106111111,0.14,umap,23.83987215,0.007398509,2.145976455,0.226517675,0.25526027,6.31961491,0.1061111111111111,0.1477777777777777,0.1261111111111111,0.1505555555555555,0.1422222222222222,0.1305555555555555,0.1522222222222222,0.1544444444444444,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.02,0.0011273
200,0.05,70,10000,6,0.101944444,0.148055556,0.255277778,0.125,0.081944444,0.156111111,umap,23.83987215,0.007398509,2.145976455,0.226517675,0.25526027,6.31961491,0.0858333333333333,0.1463888888888889,0.1061111111111111,0.1194444444444444,0.1347222222222222,0.1025,0.1333333333333333,0.1622222222222222,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.027222222,0.0011273
200,0.05,70,10000,10,0.107333333,0.175166667,0.242,0.123166667,0.076833333,0.1845,umap,23.83987215,0.007398509,2.145976455,0.226517675,0.25526027,6.31961491,0.0963333333333333,0.1696666666666666,0.1075,0.1013333333333333,0.1493333333333333,0.1056666666666666,0.1433333333333333,0.173,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.037,0.0011273
200,0.05,70,10000,15,0.124222222,0.194444444,0.240666667,0.130777778,0.079666667,0.216777778,umap,23.83987215,0.007398509,2.145976455,0.226517675,0.25526027,6.31961491,0.1104444444444444,0.19,0.1194444444444444,0.0883333333333333,0.1694444444444444,0.1228888888888889,0.1666666666666666,0.1808888888888888,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.054,0.0011273
200,0.1,60,1,1,0.31,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,35.75915809,0.008396803,2.356493802,0.233533011,0.209586668,7.291257918,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,60,1,3,0.200555556,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,35.75915809,0.008396803,2.356493802,0.233533011,0.209586668,7.291257918,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,60,1,6,0.189722222,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,35.75915809,0.008396803,2.356493802,0.233533011,0.209586668,7.291257918,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,60,1,10,0.203166667,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,35.75915809,0.008396803,2.356493802,0.233533011,0.209586668,7.291257918,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,60,1,15,0.230444444,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,35.75915809,0.008396803,2.356493802,0.233533011,0.209586668,7.291257918,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,60,6,1,0.31,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,67.26122598,0.00731873,2.344182104,0.231981593,0.220291236,7.348251025,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,60,6,3,0.198333333,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,67.26122598,0.00731873,2.344182104,0.231981593,0.220291236,7.348251025,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,60,6,6,0.188333333,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,67.26122598,0.00731873,2.344182104,0.231981593,0.220291236,7.348251025,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,60,6,10,0.201,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,67.26122598,0.00731873,2.344182104,0.231981593,0.220291236,7.348251025,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,60,6,15,0.229111111,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,67.26122598,0.00731873,2.344182104,0.231981593,0.220291236,7.348251025,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,60,12,1,0.313333333,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,63.34898616,0.007235962,2.344990653,0.239690291,0.24970708,7.31400544,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,60,12,3,0.200555556,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,63.34898616,0.007235962,2.344990653,0.239690291,0.24970708,7.31400544,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,60,12,6,0.19,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,63.34898616,0.007235962,2.344990653,0.239690291,0.24970708,7.31400544,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,60,12,10,0.203,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,63.34898616,0.007235962,2.344990653,0.239690291,0.24970708,7.31400544,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,60,12,15,0.23,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,63.34898616,0.007235962,2.344990653,0.239690291,0.24970708,7.31400544,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,60,18,1,0.313333333,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,58.45867828,0.008914131,2.380890275,0.233170515,0.47328834,7.307671624,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,60,18,3,0.200555556,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,58.45867828,0.008914131,2.380890275,0.233170515,0.47328834,7.307671624,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,60,18,6,0.189444444,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,58.45867828,0.008914131,2.380890275,0.233170515,0.47328834,7.307671624,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,60,18,10,0.203166667,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,58.45867828,0.008914131,2.380890275,0.233170515,0.47328834,7.307671624,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,60,18,15,0.229666667,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,58.45867828,0.008914131,2.380890275,0.233170515,0.47328834,7.307671624,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,60,25,1,0.315,0.315,0.271666667,0.253333333,0.26,0.306666667,dw_pmad,114.7133982,0.006007109,2.34091289,0.295323823,0.263918189,7.395822418,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,60,25,3,0.2,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,114.7133982,0.006007109,2.34091289,0.295323823,0.263918189,7.395822418,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,60,25,6,0.191944444,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,114.7133982,0.006007109,2.34091289,0.295323823,0.263918189,7.395822418,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,60,25,10,0.202166667,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,114.7133982,0.006007109,2.34091289,0.295323823,0.263918189,7.395822418,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,60,25,15,0.228777778,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,114.7133982,0.006007109,2.34091289,0.295323823,0.263918189,7.395822418,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,60,35,1,0.315,0.315,0.271666667,0.253333333,0.26,0.306666667,dw_pmad,66.98823503,0.008940615,2.364536031,0.233932995,0.303799216,8.080608684,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
