Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.4,60,6,10,0.685833333,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,221.0534926,0.055011884,2.176410677,0.274915601,0.25750562,9.464386747
200,0.4,60,6,15,0.714333333,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,221.0534926,0.055011884,2.176410677,0.274915601,0.25750562,9.464386747
200,0.4,60,12,1,0.551666667,0.865,0.12,0.246666667,0.365,0.691666667,pca,193.7311076,0.054969216,2.15967713,0.276503056,0.221016233,9.442305891
200,0.4,60,12,3,0.601666667,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,193.7311076,0.054969216,2.15967713,0.276503056,0.221016233,9.442305891
200,0.4,60,12,6,0.6525,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,193.7311076,0.054969216,2.15967713,0.276503056,0.221016233,9.442305891
200,0.4,60,12,10,0.691166667,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,193.7311076,0.054969216,2.15967713,0.276503056,0.221016233,9.442305891
200,0.4,60,12,15,0.721444444,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,193.7311076,0.054969216,2.15967713,0.276503056,0.221016233,9.442305891
200,0.4,60,18,1,0.558333333,0.865,0.12,0.246666667,0.365,0.691666667,pca,251.978752,0.053451152,2.172575202,0.277334132,0.162588535,9.633828649
200,0.4,60,18,3,0.596666667,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,251.978752,0.053451152,2.172575202,0.277334132,0.162588535,9.633828649
200,0.4,60,18,6,0.659444444,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,251.978752,0.053451152,2.172575202,0.277334132,0.162588535,9.633828649
200,0.4,60,18,10,0.688833333,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,251.978752,0.053451152,2.172575202,0.277334132,0.162588535,9.633828649
200,0.4,60,18,15,0.716333333,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,251.978752,0.053451152,2.172575202,0.277334132,0.162588535,9.633828649
200,0.4,60,25,1,0.561666667,0.865,0.12,0.246666667,0.365,0.691666667,pca,245.8094294,0.051455225,2.132084803,0.278829884,0.223635289,9.383648459
200,0.4,60,25,3,0.603333333,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,245.8094294,0.051455225,2.132084803,0.278829884,0.223635289,9.383648459
200,0.4,60,25,6,0.656944444,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,245.8094294,0.051455225,2.132084803,0.278829884,0.223635289,9.383648459
200,0.4,60,25,10,0.697,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,245.8094294,0.051455225,2.132084803,0.278829884,0.223635289,9.383648459
200,0.4,60,25,15,0.720111111,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,245.8094294,0.051455225,2.132084803,0.278829884,0.223635289,9.383648459
200,0.4,60,35,1,0.568333333,0.865,0.12,0.246666667,0.365,0.691666667,pca,209.1372076,0.056006878,2.171199066,0.304159648,0.221494531,9.432151167
200,0.4,60,35,3,0.598888889,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,209.1372076,0.056006878,2.171199066,0.304159648,0.221494531,9.432151167
200,0.4,60,35,6,0.654444444,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,209.1372076,0.056006878,2.171199066,0.304159648,0.221494531,9.432151167
200,0.4,60,35,10,0.687166667,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,209.1372076,0.056006878,2.171199066,0.304159648,0.221494531,9.432151167
200,0.4,60,35,15,0.720111111,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,209.1372076,0.056006878,2.171199066,0.304159648,0.221494531,9.432151167
200,0.4,60,50,1,0.575,0.865,0.12,0.246666667,0.365,0.691666667,pca,226.1644703,0.069484085,2.150339628,0.270946418,0.169891531,9.417372342
200,0.4,60,50,3,0.599444444,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,226.1644703,0.069484085,2.150339628,0.270946418,0.169891531,9.417372342
200,0.4,60,50,6,0.657222222,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,226.1644703,0.069484085,2.150339628,0.270946418,0.169891531,9.417372342
200,0.4,60,50,10,0.693166667,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,226.1644703,0.069484085,2.150339628,0.270946418,0.169891531,9.417372342
200,0.4,60,50,15,0.719111111,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,226.1644703,0.069484085,2.150339628,0.270946418,0.169891531,9.417372342
