Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.4,100,10000,6,0.725,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,421.1157988,0.607223137,3.067357749,0.256051548,0.303615349,9.576061759
200,0.4,100,10000,10,0.717666667,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,421.1157988,0.607223137,3.067357749,0.256051548,0.303615349,9.576061759
200,0.4,100,10000,15,0.72,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,421.1157988,0.607223137,3.067357749,0.256051548,0.303615349,9.576061759
200,0.6,100,1,1,0.786666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,699.9209397,1.081951063,3.614304746,0.350769022,1.124502818,8.181936639
200,0.6,100,1,3,0.818333333,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,699.9209397,1.081951063,3.614304746,0.350769022,1.124502818,8.181936639
200,0.6,100,1,6,0.808888889,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,699.9209397,1.081951063,3.614304746,0.350769022,1.124502818,8.181936639
200,0.6,100,1,10,0.802166667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,699.9209397,1.081951063,3.614304746,0.350769022,1.124502818,8.181936639
200,0.6,100,1,15,0.803,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,699.9209397,1.081951063,3.614304746,0.350769022,1.124502818,8.181936639
200,0.6,100,6,1,0.781666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,578.5998455,1.308964235,3.688328021,0.284998199,0.291858366,8.691759433
200,0.6,100,6,3,0.807222222,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,578.5998455,1.308964235,3.688328021,0.284998199,0.291858366,8.691759433
200,0.6,100,6,6,0.806666667,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,578.5998455,1.308964235,3.688328021,0.284998199,0.291858366,8.691759433
200,0.6,100,6,10,0.802666667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,578.5998455,1.308964235,3.688328021,0.284998199,0.291858366,8.691759433
200,0.6,100,6,15,0.803,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,578.5998455,1.308964235,3.688328021,0.284998199,0.291858366,8.691759433
200,0.6,100,12,1,0.781666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,550.6839607,1.097961095,3.652228031,0.29175757,0.331966477,8.21304929
200,0.6,100,12,3,0.812222222,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,550.6839607,1.097961095,3.652228031,0.29175757,0.331966477,8.21304929
200,0.6,100,12,6,0.805555556,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,550.6839607,1.097961095,3.652228031,0.29175757,0.331966477,8.21304929
200,0.6,100,12,10,0.801,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,550.6839607,1.097961095,3.652228031,0.29175757,0.331966477,8.21304929
200,0.6,100,12,15,0.804,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,550.6839607,1.097961095,3.652228031,0.29175757,0.331966477,8.21304929
200,0.6,100,18,1,0.78,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,525.0802484,0.696257536,3.597092297,0.270691134,0.265266738,8.232073609
200,0.6,100,18,3,0.811111111,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,525.0802484,0.696257536,3.597092297,0.270691134,0.265266738,8.232073609
200,0.6,100,18,6,0.806388889,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,525.0802484,0.696257536,3.597092297,0.270691134,0.265266738,8.232073609
200,0.6,100,18,10,0.802666667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,525.0802484,0.696257536,3.597092297,0.270691134,0.265266738,8.232073609
200,0.6,100,18,15,0.802888889,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,525.0802484,0.696257536,3.597092297,0.270691134,0.265266738,8.232073609
200,0.6,100,25,1,0.78,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,669.4717195,0.903952035,3.670921296,0.279181222,0.254681346,8.280743013
200,0.6,100,25,3,0.812222222,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,669.4717195,0.903952035,3.670921296,0.279181222,0.254681346,8.280743013
200,0.6,100,25,6,0.805277778,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,669.4717195,0.903952035,3.670921296,0.279181222,0.254681346,8.280743013
200,0.6,100,25,10,0.805333333,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,669.4717195,0.903952035,3.670921296,0.279181222,0.254681346,8.280743013
200,0.6,100,25,15,0.803444444,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,669.4717195,0.903952035,3.670921296,0.279181222,0.254681346,8.280743013
200,0.6,100,35,1,0.788333333,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,566.9878236,1.038791894,3.606561858,0.354724069,0.270474597,9.011833329
200,0.6,100,35,3,0.815,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,566.9878236,1.038791894,3.606561858,0.354724069,0.270474597,9.011833329
200,0.6,100,35,6,0.809722222,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,566.9878236,1.038791894,3.606561858,0.354724069,0.270474597,9.011833329
200,0.6,100,35,10,0.800166667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,566.9878236,1.038791894,3.606561858,0.354724069,0.270474597,9.011833329
200,0.6,100,35,15,0.805555556,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,566.9878236,1.038791894,3.606561858,0.354724069,0.270474597,9.011833329
200,0.6,100,50,1,0.793333333,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,575.4203301,1.000189291,4.899893663,0.289759171,0.207626556,8.182770039
200,0.6,100,50,3,0.812777778,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,575.4203301,1.000189291,4.899893663,0.289759171,0.207626556,8.182770039
200,0.6,100,50,6,0.806388889,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,575.4203301,1.000189291,4.899893663,0.289759171,0.207626556,8.182770039
200,0.6,100,50,10,0.803166667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,575.4203301,1.000189291,4.899893663,0.289759171,0.207626556,8.182770039
200,0.6,100,50,15,0.803666667,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,575.4203301,1.000189291,4.899893663,0.289759171,0.207626556,8.182770039
200,0.6,100,10000,1,0.791666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,625.4341182,1.013640515,3.603443897,0.271064069,0.287712698,9.240607023
200,0.6,100,10000,3,0.808888889,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,625.4341182,1.013640515,3.603443897,0.271064069,0.287712698,9.240607023
200,0.6,100,10000,6,0.808055556,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,625.4341182,1.013640515,3.603443897,0.271064069,0.287712698,9.240607023
200,0.6,100,10000,10,0.800833333,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,625.4341182,1.013640515,3.603443897,0.271064069,0.287712698,9.240607023
200,0.6,100,10000,15,0.803444444,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,625.4341182,1.013640515,3.603443897,0.271064069,0.287712698,9.240607023
200,0.05,60,1,1,0.315,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,32.49457557,0.026328844,15.95749963,0.350171596,0.201953608,5.692370178
200,0.05,60,1,3,0.308333333,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,32.49457557,0.026328844,15.95749963,0.350171596,0.201953608,5.692370178
200,0.05,60,1,6,0.311944444,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,32.49457557,0.026328844,15.95749963,0.350171596,0.201953608,5.692370178
200,0.05,60,1,10,0.318333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,32.49457557,0.026328844,15.95749963,0.350171596,0.201953608,5.692370178
200,0.05,60,1,15,0.330333333,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,32.49457557,0.026328844,15.95749963,0.350171596,0.201953608,5.692370178
200,0.05,60,6,1,0.316666667,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,23.36085195,0.006502205,1.384042833,0.256333135,0.18876493,4.960263894
200,0.05,60,6,3,0.31,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,23.36085195,0.006502205,1.384042833,0.256333135,0.18876493,4.960263894
200,0.05,60,6,6,0.3125,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,23.36085195,0.006502205,1.384042833,0.256333135,0.18876493,4.960263894
200,0.05,60,6,10,0.3195,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,23.36085195,0.006502205,1.384042833,0.256333135,0.18876493,4.960263894
200,0.05,60,6,15,0.329444444,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,23.36085195,0.006502205,1.384042833,0.256333135,0.18876493,4.960263894
200,0.05,60,12,1,0.32,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,13.89632834,0.006355268,1.309327953,0.284945318,0.19229464,4.950060469
200,0.05,60,12,3,0.313333333,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,13.89632834,0.006355268,1.309327953,0.284945318,0.19229464,4.950060469
200,0.05,60,12,6,0.311388889,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,13.89632834,0.006355268,1.309327953,0.284945318,0.19229464,4.950060469
200,0.05,60,12,10,0.322666667,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,13.89632834,0.006355268,1.309327953,0.284945318,0.19229464,4.950060469
200,0.05,60,12,15,0.330333333,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,13.89632834,0.006355268,1.309327953,0.284945318,0.19229464,4.950060469
200,0.05,60,18,1,0.311666667,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,31.05892807,0.016302217,1.301278071,0.277508731,0.123330286,6.861508336
200,0.05,60,18,3,0.303888889,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,31.05892807,0.016302217,1.301278071,0.277508731,0.123330286,6.861508336
200,0.05,60,18,6,0.316111111,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,31.05892807,0.016302217,1.301278071,0.277508731,0.123330286,6.861508336
200,0.05,60,18,10,0.320166667,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,31.05892807,0.016302217,1.301278071,0.277508731,0.123330286,6.861508336
200,0.05,60,18,15,0.330111111,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,31.05892807,0.016302217,1.301278071,0.277508731,0.123330286,6.861508336
200,0.05,60,25,1,0.316666667,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,18.04477341,0.01090571,1.326700405,0.272570561,0.187999705,5.453817513
200,0.05,60,25,3,0.306111111,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,18.04477341,0.01090571,1.326700405,0.272570561,0.187999705,5.453817513
200,0.05,60,25,6,0.312222222,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,18.04477341,0.01090571,1.326700405,0.272570561,0.187999705,5.453817513
200,0.05,60,25,10,0.319333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,18.04477341,0.01090571,1.326700405,0.272570561,0.187999705,5.453817513
200,0.05,60,25,15,0.329222222,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,18.04477341,0.01090571,1.326700405,0.272570561,0.187999705,5.453817513
200,0.05,60,35,1,0.315,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,11.33612789,0.01011529,1.292149132,0.27225174,0.201802063,6.782839353
200,0.05,60,35,3,0.307777778,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,11.33612789,0.01011529,1.292149132,0.27225174,0.201802063,6.782839353
200,0.05,60,35,6,0.311944444,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,11.33612789,0.01011529,1.292149132,0.27225174,0.201802063,6.782839353
200,0.05,60,35,10,0.318333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,11.33612789,0.01011529,1.292149132,0.27225174,0.201802063,6.782839353
200,0.05,60,35,15,0.330333333,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,11.33612789,0.01011529,1.292149132,0.27225174,0.201802063,6.782839353
200,0.05,60,50,1,0.315,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,6.707941965,0.010383496,1.301069802,0.271904445,0.138258447,6.660936354
200,0.05,60,50,3,0.307777778,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,6.707941965,0.010383496,1.301069802,0.271904445,0.138258447,6.660936354
200,0.05,60,50,6,0.311944444,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,6.707941965,0.010383496,1.301069802,0.271904445,0.138258447,6.660936354
200,0.05,60,50,10,0.318833333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,6.707941965,0.010383496,1.301069802,0.271904445,0.138258447,6.660936354
200,0.05,60,50,15,0.329666667,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,6.707941965,0.010383496,1.301069802,0.271904445,0.138258447,6.660936354
200,0.05,60,10000,1,0.315,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,12.14632083,0.011205818,1.306891582,0.273093493,0.116316419,5.98485107
200,0.05,60,10000,3,0.308333333,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,12.14632083,0.011205818,1.306891582,0.273093493,0.116316419,5.98485107
200,0.05,60,10000,6,0.311944444,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,12.14632083,0.011205818,1.306891582,0.273093493,0.116316419,5.98485107
200,0.05,60,10000,10,0.318333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,12.14632083,0.011205818,1.306891582,0.273093493,0.116316419,5.98485107
200,0.05,60,10000,15,0.330333333,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,12.14632083,0.011205818,1.306891582,0.273093493,0.116316419,5.98485107
200,0.1,60,1,1,0.473333333,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,43.99766453,0.012302871,1.49839287,0.253764367,0.172163386,6.877910751
200,0.1,60,1,3,0.456111111,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,43.99766453,0.012302871,1.49839287,0.253764367,0.172163386,6.877910751
200,0.1,60,1,6,0.453333333,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,43.99766453,0.012302871,1.49839287,0.253764367,0.172163386,6.877910751
200,0.1,60,1,10,0.460166667,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,43.99766453,0.012302871,1.49839287,0.253764367,0.172163386,6.877910751
200,0.1,60,1,15,0.465777778,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,43.99766453,0.012302871,1.49839287,0.253764367,0.172163386,6.877910751
200,0.1,60,6,1,0.466666667,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,41.72568696,0.013535248,1.48535374,0.277132376,0.148047386,6.527602086
200,0.1,60,6,3,0.443888889,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,41.72568696,0.013535248,1.48535374,0.277132376,0.148047386,6.527602086
200,0.1,60,6,6,0.441111111,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,41.72568696,0.013535248,1.48535374,0.277132376,0.148047386,6.527602086
200,0.1,60,6,10,0.448166667,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,41.72568696,0.013535248,1.48535374,0.277132376,0.148047386,6.527602086
200,0.1,60,6,15,0.456666667,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,41.72568696,0.013535248,1.48535374,0.277132376,0.148047386,6.527602086
200,0.1,60,12,1,0.47,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,27.15639701,0.011954052,1.495599399,0.266554709,0.136250979,6.594172729
200,0.1,60,12,3,0.447222222,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,27.15639701,0.011954052,1.495599399,0.266554709,0.136250979,6.594172729
200,0.1,60,12,6,0.443333333,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,27.15639701,0.011954052,1.495599399,0.266554709,0.136250979,6.594172729
200,0.1,60,12,10,0.455833333,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,27.15639701,0.011954052,1.495599399,0.266554709,0.136250979,6.594172729
200,0.1,60,12,15,0.461444444,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,27.15639701,0.011954052,1.495599399,0.266554709,0.136250979,6.594172729
200,0.1,60,18,1,0.468333333,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,49.62959812,0.012809093,1.506533347,0.278549174,0.14803699,6.510055969
200,0.1,60,18,3,0.442222222,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,49.62959812,0.012809093,1.506533347,0.278549174,0.14803699,6.510055969
200,0.1,60,18,6,0.440277778,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,49.62959812,0.012809093,1.506533347,0.278549174,0.14803699,6.510055969
200,0.1,60,18,10,0.451333333,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,49.62959812,0.012809093,1.506533347,0.278549174,0.14803699,6.510055969
200,0.1,60,18,15,0.456,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,49.62959812,0.012809093,1.506533347,0.278549174,0.14803699,6.510055969
200,0.1,60,25,1,0.468333333,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,45.62310487,0.0123147,1.488303626,0.276120518,0.104972604,6.585501274
200,0.1,60,25,3,0.445555556,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,45.62310487,0.0123147,1.488303626,0.276120518,0.104972604,6.585501274
200,0.1,60,25,6,0.441944444,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,45.62310487,0.0123147,1.488303626,0.276120518,0.104972604,6.585501274
200,0.1,60,25,10,0.449,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,45.62310487,0.0123147,1.488303626,0.276120518,0.104972604,6.585501274
200,0.1,60,25,15,0.456666667,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,45.62310487,0.0123147,1.488303626,0.276120518,0.104972604,6.585501274
200,0.1,60,35,1,0.468333333,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,31.68605049,0.013537088,1.496948945,0.268303628,0.106837366,6.617184809
200,0.1,60,35,3,0.443333333,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,31.68605049,0.013537088,1.496948945,0.268303628,0.106837366,6.617184809
200,0.1,60,35,6,0.441111111,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,31.68605049,0.013537088,1.496948945,0.268303628,0.106837366,6.617184809
200,0.1,60,35,10,0.4505,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,31.68605049,0.013537088,1.496948945,0.268303628,0.106837366,6.617184809
200,0.1,60,35,15,0.455555556,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,31.68605049,0.013537088,1.496948945,0.268303628,0.106837366,6.617184809
200,0.1,60,50,1,0.466666667,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,20.97537144,0.012814363,1.495257711,0.279390841,0.09327493,6.771408869
200,0.1,60,50,3,0.442222222,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,20.97537144,0.012814363,1.495257711,0.279390841,0.09327493,6.771408869
200,0.1,60,50,6,0.442777778,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,20.97537144,0.012814363,1.495257711,0.279390841,0.09327493,6.771408869
200,0.1,60,50,10,0.449,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,20.97537144,0.012814363,1.495257711,0.279390841,0.09327493,6.771408869
200,0.1,60,50,15,0.454555556,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,20.97537144,0.012814363,1.495257711,0.279390841,0.09327493,6.771408869
200,0.1,60,10000,1,0.465,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,43.91404512,0.012393008,1.490003948,0.274716506,0.131346578,6.741567768
200,0.1,60,10000,3,0.441111111,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,43.91404512,0.012393008,1.490003948,0.274716506,0.131346578,6.741567768
200,0.1,60,10000,6,0.443055556,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,43.91404512,0.012393008,1.490003948,0.274716506,0.131346578,6.741567768
200,0.1,60,10000,10,0.450666667,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,43.91404512,0.012393008,1.490003948,0.274716506,0.131346578,6.741567768
200,0.1,60,10000,15,0.456777778,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,43.91404512,0.012393008,1.490003948,0.274716506,0.131346578,6.741567768
200,0.2,60,1,1,0.61,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,98.88387218,0.02226702,1.610650703,0.286199144,0.129383201,7.704377216
