Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.1,60,6,1,0.53,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,341.4476953,0.012592171,1.556354206,0.255070667,0.128348174,6.624370124
200,0.1,60,6,3,0.61,0.608888889,0.305555556,0.362777778,0.473333333,0.53,dw_pmad,341.4476953,0.012592171,1.556354206,0.255070667,0.128348174,6.624370124
200,0.1,60,6,6,0.669166667,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,341.4476953,0.012592171,1.556354206,0.255070667,0.128348174,6.624370124
200,0.1,60,6,10,0.710833333,0.707666667,0.487,0.488833333,0.565333333,0.638,dw_pmad,341.4476953,0.012592171,1.556354206,0.255070667,0.128348174,6.624370124
200,0.1,60,6,15,0.743888889,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,341.4476953,0.012592171,1.556354206,0.255070667,0.128348174,6.624370124
200,0.1,60,12,1,0.525,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,342.789476,0.013636439,1.561257504,0.251874394,0.136759237,6.524521754
200,0.1,60,12,3,0.607222222,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,342.789476,0.013636439,1.561257504,0.251874394,0.136759237,6.524521754
200,0.1,60,12,6,0.665555556,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,342.789476,0.013636439,1.561257504,0.251874394,0.136759237,6.524521754
200,0.1,60,12,10,0.702666667,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,342.789476,0.013636439,1.561257504,0.251874394,0.136759237,6.524521754
200,0.1,60,12,15,0.738777778,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,342.789476,0.013636439,1.561257504,0.251874394,0.136759237,6.524521754
200,0.1,60,18,1,0.538333333,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,342.0291138,0.012732475,1.473400551,0.250159352,0.127200709,6.451521739
200,0.1,60,18,3,0.608888889,0.608888889,0.305555556,0.362777778,0.473333333,0.53,dw_pmad,342.0291138,0.012732475,1.473400551,0.250159352,0.127200709,6.451521739
200,0.1,60,18,6,0.676111111,0.675277778,0.407222222,0.474722222,0.53,0.584166667,dw_pmad,342.0291138,0.012732475,1.473400551,0.250159352,0.127200709,6.451521739
200,0.1,60,18,10,0.708666667,0.707666667,0.487,0.488833333,0.565333333,0.638,dw_pmad,342.0291138,0.012732475,1.473400551,0.250159352,0.127200709,6.451521739
200,0.1,60,18,15,0.746222222,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,342.0291138,0.012732475,1.473400551,0.250159352,0.127200709,6.451521739
200,0.1,60,25,1,0.543333333,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,346.6901665,0.014046109,1.557178965,0.254444907,0.110246713,6.782165098
200,0.1,60,25,3,0.604444444,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,346.6901665,0.014046109,1.557178965,0.254444907,0.110246713,6.782165098
200,0.1,60,25,6,0.676666667,0.675277778,0.407222222,0.474722222,0.53,0.584166667,dw_pmad,346.6901665,0.014046109,1.557178965,0.254444907,0.110246713,6.782165098
200,0.1,60,25,10,0.708166667,0.707666667,0.487,0.488833333,0.565333333,0.638,dw_pmad,346.6901665,0.014046109,1.557178965,0.254444907,0.110246713,6.782165098
200,0.1,60,25,15,0.742777778,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,346.6901665,0.014046109,1.557178965,0.254444907,0.110246713,6.782165098
200,0.1,60,35,1,0.53,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,353.4548775,0.013032711,1.495367813,0.268839516,0.119028982,6.584056851
200,0.1,60,35,3,0.602222222,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,353.4548775,0.013032711,1.495367813,0.268839516,0.119028982,6.584056851
200,0.1,60,35,6,0.670833333,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,353.4548775,0.013032711,1.495367813,0.268839516,0.119028982,6.584056851
200,0.1,60,35,10,0.7075,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,353.4548775,0.013032711,1.495367813,0.268839516,0.119028982,6.584056851
200,0.1,60,35,15,0.743666667,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,353.4548775,0.013032711,1.495367813,0.268839516,0.119028982,6.584056851
200,0.1,60,50,1,0.543333333,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,349.1567066,0.014092656,1.487724921,0.253698712,0.131017164,6.584570089
200,0.1,60,50,3,0.602222222,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,349.1567066,0.014092656,1.487724921,0.253698712,0.131017164,6.584570089
200,0.1,60,50,6,0.673333333,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,349.1567066,0.014092656,1.487724921,0.253698712,0.131017164,6.584570089
200,0.1,60,50,10,0.707166667,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,349.1567066,0.014092656,1.487724921,0.253698712,0.131017164,6.584570089
200,0.1,60,50,15,0.738555556,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,349.1567066,0.014092656,1.487724921,0.253698712,0.131017164,6.584570089
200,0.1,60,10000,1,0.533333333,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,282.9719688,0.011291742,1.488361723,0.25710072,0.117483722,6.573556996
200,0.1,60,10000,3,0.588333333,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,282.9719688,0.011291742,1.488361723,0.25710072,0.117483722,6.573556996
200,0.1,60,10000,6,0.65,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,282.9719688,0.011291742,1.488361723,0.25710072,0.117483722,6.573556996
200,0.1,60,10000,10,0.6895,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,282.9719688,0.011291742,1.488361723,0.25710072,0.117483722,6.573556996
200,0.1,60,10000,15,0.729555556,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,282.9719688,0.011291742,1.488361723,0.25710072,0.117483722,6.573556996
200,0.2,60,1,1,0.73,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,702.0984275,0.022325118,1.567348675,0.279647441,0.124421993,7.803020323
200,0.2,60,1,3,0.756111111,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,702.0984275,0.022325118,1.567348675,0.279647441,0.124421993,7.803020323
200,0.2,60,1,6,0.805833333,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,702.0984275,0.022325118,1.567348675,0.279647441,0.124421993,7.803020323
200,0.2,60,1,10,0.822666667,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,702.0984275,0.022325118,1.567348675,0.279647441,0.124421993,7.803020323
200,0.2,60,1,15,0.843888889,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,702.0984275,0.022325118,1.567348675,0.279647441,0.124421993,7.803020323
200,0.2,60,6,1,0.728333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,707.0951608,0.022957047,1.588705477,0.285386944,0.102972434,7.817166573
200,0.2,60,6,3,0.755,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,707.0951608,0.022957047,1.588705477,0.285386944,0.102972434,7.817166573
200,0.2,60,6,6,0.808055556,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,707.0951608,0.022957047,1.588705477,0.285386944,0.102972434,7.817166573
200,0.2,60,6,10,0.826166667,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,707.0951608,0.022957047,1.588705477,0.285386944,0.102972434,7.817166573
200,0.2,60,6,15,0.844777778,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,707.0951608,0.022957047,1.588705477,0.285386944,0.102972434,7.817166573
200,0.2,60,12,1,0.731666667,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,702.0744707,0.023587301,1.563269823,0.293064602,0.138701002,7.732770802
200,0.2,60,12,3,0.748888889,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,702.0744707,0.023587301,1.563269823,0.293064602,0.138701002,7.732770802
200,0.2,60,12,6,0.806666667,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,702.0744707,0.023587301,1.563269823,0.293064602,0.138701002,7.732770802
200,0.2,60,12,10,0.825333333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,702.0744707,0.023587301,1.563269823,0.293064602,0.138701002,7.732770802
200,0.2,60,12,15,0.842666667,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,702.0744707,0.023587301,1.563269823,0.293064602,0.138701002,7.732770802
200,0.2,60,18,1,0.726666667,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,702.5980784,0.022387851,1.592931279,0.289619739,0.109218194,7.803225114
200,0.2,60,18,3,0.756111111,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,702.5980784,0.022387851,1.592931279,0.289619739,0.109218194,7.803225114
200,0.2,60,18,6,0.804722222,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,702.5980784,0.022387851,1.592931279,0.289619739,0.109218194,7.803225114
200,0.2,60,18,10,0.8225,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,702.5980784,0.022387851,1.592931279,0.289619739,0.109218194,7.803225114
200,0.2,60,18,15,0.845555556,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,702.5980784,0.022387851,1.592931279,0.289619739,0.109218194,7.803225114
200,0.2,60,25,1,0.751666667,0.738333333,0.173333333,0.256666667,0.511666667,0.565,dw_pmad,710.5372863,0.02261002,1.597459392,0.289357916,0.097710931,8.117256971
200,0.2,60,25,3,0.753333333,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,710.5372863,0.02261002,1.597459392,0.289357916,0.097710931,8.117256971
200,0.2,60,25,6,0.805555556,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,710.5372863,0.02261002,1.597459392,0.289357916,0.097710931,8.117256971
200,0.2,60,25,10,0.822,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,710.5372863,0.02261002,1.597459392,0.289357916,0.097710931,8.117256971
200,0.2,60,25,15,0.844777778,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,710.5372863,0.02261002,1.597459392,0.289357916,0.097710931,8.117256971
200,0.2,60,35,1,0.726666667,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,707.1137426,0.025092255,1.688814657,0.282674669,0.087381174,7.685592871
200,0.2,60,35,3,0.757777778,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,707.1137426,0.025092255,1.688814657,0.282674669,0.087381174,7.685592871
200,0.2,60,35,6,0.805,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,707.1137426,0.025092255,1.688814657,0.282674669,0.087381174,7.685592871
200,0.2,60,35,10,0.8255,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,707.1137426,0.025092255,1.688814657,0.282674669,0.087381174,7.685592871
200,0.2,60,35,15,0.842555556,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,707.1137426,0.025092255,1.688814657,0.282674669,0.087381174,7.685592871
200,0.2,60,50,1,0.733333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,710.2046594,0.024001766,1.647871747,0.259444364,0.135787595,7.697375757
200,0.2,60,50,3,0.751111111,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,710.2046594,0.024001766,1.647871747,0.259444364,0.135787595,7.697375757
200,0.2,60,50,6,0.802777778,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,710.2046594,0.024001766,1.647871747,0.259444364,0.135787595,7.697375757
200,0.2,60,50,10,0.824833333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,710.2046594,0.024001766,1.647871747,0.259444364,0.135787595,7.697375757
200,0.2,60,50,15,0.843555556,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,710.2046594,0.024001766,1.647871747,0.259444364,0.135787595,7.697375757
200,0.2,60,10000,1,0.711666667,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,574.019451,0.026002103,1.584236913,0.295910165,0.123175506,7.925036769
200,0.2,60,10000,3,0.74,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,574.019451,0.026002103,1.584236913,0.295910165,0.123175506,7.925036769
200,0.2,60,10000,6,0.794166667,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,574.019451,0.026002103,1.584236913,0.295910165,0.123175506,7.925036769
200,0.2,60,10000,10,0.814666667,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,574.019451,0.026002103,1.584236913,0.295910165,0.123175506,7.925036769
200,0.2,60,10000,15,0.837111111,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,574.019451,0.026002103,1.584236913,0.295910165,0.123175506,7.925036769
200,0.4,60,1,1,0.875,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1439.58495,0.051577277,2.046791052,0.302496095,0.166844884,9.892469396
200,0.4,60,1,3,0.881111111,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1439.58495,0.051577277,2.046791052,0.302496095,0.166844884,9.892469396
200,0.4,60,1,6,0.911111111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1439.58495,0.051577277,2.046791052,0.302496095,0.166844884,9.892469396
200,0.4,60,1,10,0.914833333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1439.58495,0.051577277,2.046791052,0.302496095,0.166844884,9.892469396
200,0.4,60,1,15,0.925777778,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1439.58495,0.051577277,2.046791052,0.302496095,0.166844884,9.892469396
200,0.4,60,6,1,0.888333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1445.235567,0.049664176,1.952361281,0.299052357,0.218068986,9.963288764
200,0.4,60,6,3,0.88,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1445.235567,0.049664176,1.952361281,0.299052357,0.218068986,9.963288764
200,0.4,60,6,6,0.911111111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1445.235567,0.049664176,1.952361281,0.299052357,0.218068986,9.963288764
200,0.4,60,6,10,0.914166667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1445.235567,0.049664176,1.952361281,0.299052357,0.218068986,9.963288764
200,0.4,60,6,15,0.925888889,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1445.235567,0.049664176,1.952361281,0.299052357,0.218068986,9.963288764
200,0.4,60,12,1,0.876666667,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1442.505224,0.062919415,2.072936009,0.314929009,0.224195709,9.919184932
200,0.4,60,12,3,0.883888889,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1442.505224,0.062919415,2.072936009,0.314929009,0.224195709,9.919184932
200,0.4,60,12,6,0.911388889,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1442.505224,0.062919415,2.072936009,0.314929009,0.224195709,9.919184932
200,0.4,60,12,10,0.916333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1442.505224,0.062919415,2.072936009,0.314929009,0.224195709,9.919184932
200,0.4,60,12,15,0.925333333,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1442.505224,0.062919415,2.072936009,0.314929009,0.224195709,9.919184932
200,0.4,60,18,1,0.87,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1448.913073,0.045231805,1.996628715,0.289828769,0.125463484,9.961392921
200,0.4,60,18,3,0.88,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1448.913073,0.045231805,1.996628715,0.289828769,0.125463484,9.961392921
200,0.4,60,18,6,0.91,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1448.913073,0.045231805,1.996628715,0.289828769,0.125463484,9.961392921
200,0.4,60,18,10,0.915333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1448.913073,0.045231805,1.996628715,0.289828769,0.125463484,9.961392921
200,0.4,60,18,15,0.923888889,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1448.913073,0.045231805,1.996628715,0.289828769,0.125463484,9.961392921
200,0.4,60,25,1,0.876666667,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1455.219405,0.046592001,1.977819673,0.292117969,0.225908298,9.905825659
200,0.4,60,25,3,0.89,0.888333333,0.298888889,0.43,0.661666667,0.670555556,dw_pmad,1455.219405,0.046592001,1.977819673,0.292117969,0.225908298,9.905825659
200,0.4,60,25,6,0.911111111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1455.219405,0.046592001,1.977819673,0.292117969,0.225908298,9.905825659
200,0.4,60,25,10,0.917333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1455.219405,0.046592001,1.977819673,0.292117969,0.225908298,9.905825659
200,0.4,60,25,15,0.923111111,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1455.219405,0.046592001,1.977819673,0.292117969,0.225908298,9.905825659
200,0.4,60,35,1,0.886666667,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1455.384999,0.064778427,2.08457969,0.294182037,0.224646755,10.47640108
200,0.4,60,35,3,0.875,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1455.384999,0.064778427,2.08457969,0.294182037,0.224646755,10.47640108
200,0.4,60,35,6,0.913888889,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1455.384999,0.064778427,2.08457969,0.294182037,0.224646755,10.47640108
200,0.4,60,35,10,0.914666667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1455.384999,0.064778427,2.08457969,0.294182037,0.224646755,10.47640108
200,0.4,60,35,15,0.925333333,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1455.384999,0.064778427,2.08457969,0.294182037,0.224646755,10.47640108
200,0.4,60,50,1,0.88,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1456.390439,0.049564956,1.978714803,0.295781938,0.119077307,10.05723619
200,0.4,60,50,3,0.88,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1456.390439,0.049564956,1.978714803,0.295781938,0.119077307,10.05723619
200,0.4,60,50,6,0.913611111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1456.390439,0.049564956,1.978714803,0.295781938,0.119077307,10.05723619
200,0.4,60,50,10,0.912166667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1456.390439,0.049564956,1.978714803,0.295781938,0.119077307,10.05723619
200,0.4,60,50,15,0.927,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1456.390439,0.049564956,1.978714803,0.295781938,0.119077307,10.05723619
200,0.4,60,10000,1,0.85,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1108.091384,0.072648573,2.054497256,0.275464325,0.195863534,9.407333502
200,0.4,60,10000,3,0.862777778,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1108.091384,0.072648573,2.054497256,0.275464325,0.195863534,9.407333502
200,0.4,60,10000,6,0.901111111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1108.091384,0.072648573,2.054497256,0.275464325,0.195863534,9.407333502
200,0.4,60,10000,10,0.902,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1108.091384,0.072648573,2.054497256,0.275464325,0.195863534,9.407333502
200,0.4,60,10000,15,0.916777778,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1108.091384,0.072648573,2.054497256,0.275464325,0.195863534,9.407333502
200,0.6,60,1,1,0.933333333,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2210.680638,0.059961704,2.459429324,0.30232635,0.231817418,9.252040108
200,0.6,60,1,3,0.952222222,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2210.680638,0.059961704,2.459429324,0.30232635,0.231817418,9.252040108
200,0.6,60,1,6,0.961111111,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2210.680638,0.059961704,2.459429324,0.30232635,0.231817418,9.252040108
200,0.6,60,1,10,0.96,0.963,0.4845,0.5295,0.781,0.802,pca,2210.680638,0.059961704,2.459429324,0.30232635,0.231817418,9.252040108
200,0.6,60,1,15,0.964111111,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2210.680638,0.059961704,2.459429324,0.30232635,0.231817418,9.252040108
200,0.6,60,6,1,0.938333333,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2211.121113,0.063522847,2.569154932,0.308059757,0.228575427,9.595305947
200,0.6,60,6,3,0.947777778,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2211.121113,0.063522847,2.569154932,0.308059757,0.228575427,9.595305947
200,0.6,60,6,6,0.960833333,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2211.121113,0.063522847,2.569154932,0.308059757,0.228575427,9.595305947
